ID,Customer.Code,Sentimental.Score,text
12343,15006265,-1,RT @FGCU_Baseball: Final presented by @WellsFargo | FGCU falls in the season opener to Bethune-Cookman Friday night at Swanson Stadium. The…
12344,15009875,0,RT @ourkidz3: @musser_benson @PatriotismCosts @beastsaver @MaryHill387 @ConservaPeach @adomantholdings @nadiaskin1 @laserhaas01 @CathyPe781…
12345,15002551,1,"@WellsFargo Why not end all relationships now? Make the moral choice, in addition to the smart investment one.  BC… https://t.co/dpKr1mLq2O"
12346,15005755,0,@flametwitt @WellsFargo We are in exactly the same situation. The answer from the bank to solve that is not expedite.
12347,15003156,0,@lopp @jpmorgan If I am @WellsFargo I’m responding with we believe in the decentralized new world and want to be ap… https://t.co/Cc5ZKWMGU7
12348,15000348,0,RT @musser_benson: @mbees39 @adomantholdings @ourkidz3 @beastsaver @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBantr @ShannonKetcher…
12349,15009543,0,RT @musser_benson: @mbees39 @adomantholdings @ourkidz3 @beastsaver @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBantr @ShannonKetcher…
12350,15002669,0,RT @musser_benson: @mbees39 @adomantholdings @ourkidz3 @beastsaver @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBantr @ShannonKetcher…
12351,15000368,0,@mbees39 @adomantholdings @ourkidz3 @beastsaver @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBantr… https://t.co/yWJzmiOqPC
12352,15006725,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12353,15008595,0,RT @mbees39: @adomantholdings @musser_benson @ourkidz3 @beastsaver @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBantr @ShannonKetcher…
12354,15003822,0,RT @ShannonKetcher2: @mbees39 @adomantholdings @musser_benson @ourkidz3 @beastsaver @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBant…
12355,15003419,0,I’ve been banking with @WellsFargo for over FIVE years and y’all still have the nerve to hold our checks??
12356,15005537,0,RT @beastsaver: @musser_benson @MaryHill387 @CathyPe78176224 @ourkidz3 @adomantholdings @Isabel1170 @nadiaskin1 @BeyondTheBantr @ShannonKet…
12357,15009075,-1,"RT @DanaObristWF: In case you missed the @Invest_Philly launch last week, check out the video of the event. #Healthcare panel moderated by…"
12358,15006072,2,RT @UnitedWay: We are thankful for the @WellsFargo associates who live #LiveUnited and work every day to nurture &amp; strengthen their communi…
12359,15000520,0,"RT @UWBucks: Shout out to @WellsFargo for 10 years of being #1 in our hearts! Together, we’re changing lives in #BucksCounty! #WellsFargoLi…"
12360,15003823,0,RT @beastsaver: @musser_benson @MaryHill387 @CathyPe78176224 @ourkidz3 @adomantholdings @Isabel1170 @nadiaskin1 @BeyondTheBantr @ShannonKet…
12361,15000690,-1,RT @SenWarren: A bank teller who takes a few 20s from the bank is looking at serious jail time. But the @WellsFargo CEO can cheat millions…
12362,15000198,0,@TyFox10 @WellsFargo I get those all the time!
12363,15009546,0,130 student-athletes have been recruited by colleges and universities across the country in the first two years of… https://t.co/UhAJzfOtLz
12364,15004016,0,RT @musser_benson: @CathyPe78176224 @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyClear @endforeclosuren @WFB_Fraud…
12365,15003296,0,@FGCU_Baseball @WellsFargo Hey guys this is actually our logo. Email me if you need it in another format. Thanks <U+0001F609>… https://t.co/x0JKLymg3Z
12366,15004135,0,"RT @MsMollyRachael: @CourseTweeper @WellsFargo Wells Fargo is one of the main ones that robbed the American people, causing the 2008 recess…"
12367,15007378,-2,"Customers beware! @WellsFargo zero fraud liability isn’t worth the paper it’s written on. Three weeks, numerous cal… https://t.co/cJT2MtfrZB"
12368,15001469,0,"RT @Aspiration: First place, @WellsFargo. https://t.co/JaOr6Qk0YL"
12369,15005995,1,"RT @Isabel1170: Here is a 2003 brochure from ACI where lending crooks like @BankofAmerica, @WellsFargo, Ameriquest &amp; others worked with the…"
12370,15001214,4,RT @UNC_Bears: This is Nate. Nate can make an underhand free throw. Nate won a nice <U+0001F4B2><U+0001F4B2><U+0001F4B2> prize from @WellsFargo for his efforts last night .…
12371,15000909,0,"RT @altochulo: Glad to hear this, @WellsFargo. Now, will you commit to ending all new financing (&amp; renewals of current agreements) to priva…"
12372,15004430,3,"RT @ClemsonNetwork: Tiger fans! Do you have student loans? @WellsFargo wants to help you!
When @ClemsonMBB wins, you can win with the Wells…"
12373,15003056,3,"RT @ClemsonNetwork: Tiger fans! Do you have student loans? @WellsFargo wants to help you!
When @ClemsonMBB wins, you can win with the Wells…"
12374,15001548,0,"RT @LTC10K: Bitcoin Extremists think Litecoin is a threat.

Just wait until:
BOA Coin @BankofAmerica 
WF Coin @WellsFargo 
CapOne Coin @Cap…"
12375,15003214,0,loveeeettt @WellsFargo https://t.co/7wSPahcxdX
12376,15000649,0,"RT @altochulo: Glad to hear this, @WellsFargo. Now, will you commit to ending all new financing (&amp; renewals of current agreements) to priva…"
12377,15009161,1,"RT @WellsFargo: A $15,000 grant may be available to help you buy a home."
12378,15006144,2,"RT @SenWarren: Tim Sloan doesn't think I have an ""informed"" opinion about how he's helped lead @WellsFargo. But I’ve actually been paying p…"
12379,15008149,0,"RT @JimBaumWF: A big thanks to <U+2066>@WellsFargo<U+2069> district manager Gail Calabrese for speaking at <U+2066>@JEVSHumanServs<U+2069> today, discussing her #story…"
12380,15005861,-1,I left @WellsFargo because of their servers crashing and now its @Chase..... greeeaaaaattttt!
12381,15001351,0,@RozelBepari @WellsFargo @Chase Oh yeah at 1 am?! https://t.co/UgF2a47Ydc
12382,15001520,0,@bigseantos @WellsFargo @Chase I was gonna open a business account with a big deposit.
12383,15008175,2,"@WellsFargo @FeedingAmerica Sounds amazing , we could feed the world but choose not to until stuff like this comes… https://t.co/XPWJ8eIxBc"
12384,15009218,-1,"What the fuck, @WellsFargo https://t.co/0l2ILNPD7E"
12385,15002670,0,Bro.....first @WellsFargo now @Chase <U+0001F612>.....I was just bragging about y’all &amp; everything is down.....so who’s taking… https://t.co/lT7v4SJ6AG
12386,15002572,0,@CryptoChris16 @ChaseSupport @Chase @WellsFargo @NavyFederal @binance ya because bitcoin never gets hacked
12387,15003427,-2,"@SenWarren @WellsFargo You being in the Senate is rigged,  You're a terrible person.  Lying and cheating your way a… https://t.co/Kbc7AsFwg3"
12388,15005159,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12389,15004717,0,"@WellsFargo @WFAssetMgmt @Ask_WellsFargo @POTUS @realDonaldTrump
@CFPB @OIGFedCFPB @federalreserve @FTC @FBI
#WFB/f… https://t.co/mByU2zwBIp"
12390,15005444,-2,"@ChaseSupport So..
@Chase is down. 
@WellsFargo issues last week. 
@NavyFederal had issues.  

PRIME example why bi… https://t.co/pC7PbvnDgp"
12391,15009211,1,Wtf @Chase  you’re lucky I also have @WellsFargo <U+0001F621>
12392,15002833,-2,"So..
@Chase is down. 
@WellsFargo issues last week. @NavyFederal had issues.  

PRIME example why big banks are not… https://t.co/x0iy4Yf3rf"
12393,15007021,0,@businessinsider Accessible my ass @WellsFargo looking at you too. Support #publicbanking!
12394,15005517,1,@Chase @ChaseSupport What is the deal with your Atari 2600 servers? So cool to have your card declined when you are… https://t.co/TC1rLX71OZ
12395,15000990,0,RT @Critical_TX: @ChaseSupport Omg Chase don't embarrass me now! I made fun of all my friends with @WellsFargo accounts when they went down…
12396,15004162,-1,RT @SenWarren: A bank teller who takes a few 20s from the bank is looking at serious jail time. But the @WellsFargo CEO can cheat millions…
12397,15000984,-2,"@tb4um @ChaseSupport Hopefully not a situation of data breach. @WELLSFARGO and now @Chase, a worrisome case..BTW Bo… https://t.co/FrUF26craN"
12398,15001212,0,RT @ShannonKetcher2: @mbees39 @adomantholdings @musser_benson @ourkidz3 @beastsaver @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBant…
12399,15000579,0,RT @mbees39: @adomantholdings @musser_benson @ourkidz3 @beastsaver @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBantr @ShannonKetcher…
12400,15006613,0,RT @musser_benson: @WFB_Fraud @CathyPe78176224 @ourkidz3 @PatriotismCosts @beastsaver @MaryHill387 @ConservaPeach @adomantholdings @nadiask…
12401,15007067,0,RT @ShannonKetcher2: @mbees39 @adomantholdings @musser_benson @ourkidz3 @beastsaver @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBant…
12402,15007226,0,RT @Critical_TX: @ChaseSupport Omg Chase don't embarrass me now! I made fun of all my friends with @WellsFargo accounts when they went down…
12403,15009000,0,Oof.  First @WellsFargo and now @Chase ... this is a doozy of an outage in terms of number of reports. https://t.co/mZQ45DrKHf
12404,15005828,-1,@Chase Guess not only @WellsFargo  has issues now eh ?   What's it gonna be? Squirrels in the mainframe?
12405,15007116,0,@ValenciaTSIC #WellsFargo @WellsFargo $WFC Used #DeathThreats Took my #Paid #Off #House I am #Disabled #Veteran… https://t.co/rMsYDUTdYe
12406,15005955,-2,I can’t believe the amount of problems experienced by Wells Fargo! @WellsFargoNews @WellsFargo i am beyond upset! I… https://t.co/yvwjKph0vA
12407,15002885,-1,"Honestly, @WellsFargo is about to lose a customer. I NEED TO PAY MY MORTGAGE!"
12408,15001644,2,"@mnwild @United_HL @WellsFargo Glad for him! If he can’t be a Knight, we are glad he is scoring and happy! Nicest guy ever!"
12409,15002502,1,"RT @WellsFargo: Thank you for helping more families share meals this past holiday season. Your contributions, along with our $4 million don…"
12410,15005572,-1,@WellsFargo help. I’ve been trying to make a payment for 2 days and it keeps saying account unavailable.
12411,15004936,0,@WellsFargo y’all wanna finance me for one https://t.co/dKtCEiMVgb
12412,15002374,-1,RT @SenWarren: A bank teller who takes a few 20s from the bank is looking at serious jail time. But the @WellsFargo CEO can cheat millions…
12413,15000624,0,Proud that @UnitedWay named @WellsFargo’s workplace giving campaign #1 for the past 10 years! #WellsFargoLivesUnited https://t.co/LS4qGGX6FG
12414,15007045,-1,I see @WellsFargo is having technical difficulties again.
12415,15002813,0,RT @Critical_TX: @ChaseSupport Omg Chase don't embarrass me now! I made fun of all my friends with @WellsFargo accounts when they went down…
12416,15007067,0,"I am so PISSED...the baby is screaming for me, but instead of being able to log into @WellsFargo and pay my mortgag… https://t.co/iN8lkyvD3D"
12417,15000926,1,@ChaseSupport Oh no....pls tell me it’s not gonna be like @WellsFargo .....I need my money <U+0001F97A>
12418,15007592,0,@ChaseSupport Omg Chase don't embarrass me now! I made fun of all my friends with @WellsFargo accounts when they we… https://t.co/vw1r7BJgb8
12419,15008566,0,"Does @WellsFargo rent out their data centers to @Chase 

#ChaseOutage"
12420,15001160,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12421,15004898,0,If you are a @chase customer take all of your money out of this institution and move it offshore. This is one of th… https://t.co/wPc0KnvyS3
12422,15004978,0,"@CourseTweeper @WellsFargo Wells Fargo is one of the main ones that robbed the American people, causing the 2008 re… https://t.co/1VXcwBv12T"
12423,15005031,0,Do your research and see WHY you must LEAVE @WellsFargo. Moving to @BankofAmerica personally just do the research. #ditchthewagon
12424,15009805,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12425,15003187,0,RT @MonetizationK: Is any banking service EVER NOT DOWN. It was @WellsFargo now its @Chase @ChaseSupport... I may just have to put everythi…
12426,15008088,0,RT @WFB_Fraud: Tell your kids the truth about @WellsFargo https://t.co/AR8FDZBwOY
12427,15004981,1,"RT @bmcushing: Maybe someday @TransCanada will finally get the message and give up on KXL. 

In the meantime, banks like @WellsFargo could…"
12428,15007246,-1,"RT @FGCU_Softball: Final presented by @wellsfargo, Eagles fall in a close battle to Lamar. We host Team Japan tomorrow at 5:30 pm.

#WingsU…"
12429,15002141,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12430,15005255,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12431,15006453,0,Is any banking service EVER NOT DOWN. It was @WellsFargo now its @Chase @ChaseSupport... I may just have to put eve… https://t.co/8UTm5F46xa
12432,15003066,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12433,15005466,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12434,15006655,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12435,15003384,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12436,15002348,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12437,15007405,1,.@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tom… https://t.co/hors1DajMK
12438,15009480,-1,"RT @FGCU_Softball: Final presented by @wellsfargo, Eagles fall in a close battle to Lamar. We host Team Japan tomorrow at 5:30 pm.

#WingsU…"
12439,15003580,1,"RT @FGCU_WTEN: Final presented by @WellsFargo as the Eagles collect a big road win in Houston!
We are back at home March 2 as we host UNF i…"
12440,15000214,0,@jimsciutto Hahahahahahaha. This has to be the First Financial Crime charge in decades... @WellsFargo
12441,15007174,1,@CashApp Issues with @WellsFargo ? Trying to top up. https://t.co/6limsyktHz
12442,15006744,1,"RT @BankInnovation: Join our growing list of participants at #BIIgnite19! We have a fantastic lineup of attendees, speakers, and sponsors i…"
12443,15009556,1,"RT @WellsFargo: Thank you for helping more families share meals this past holiday season. Your contributions, along with our $4 million don…"
12444,15008772,0,"@WellsFargo twice, now @Chase 

Is there something going on, that our government is not telling us?"
12445,15008729,2,RT @uwnns: We are grateful for all the ways that Wells Fargo team members #LiveUnited <U+0001F49B> Our partnership helps us achieve incredible impact…
12446,15006220,0,@WellsFargo @FeedingAmerica Your management should be in jail.
12447,15001515,1,RT @WellsFargo: Need help with your student loan? We’re excited to share with you our new sweepstakes. Check out https://t.co/jdvGzg694P fo…
12448,15002165,1,RT @WellsFargo: Need help with your student loan? We’re excited to share with you our new sweepstakes. Check out https://t.co/GghUlbutSl fo…
12449,15007776,0,.@replyall why so many banks down in the last three days? @chase @WellsFargo
12450,15003657,0,@mbees39 @adomantholdings @musser_benson @ourkidz3 @beastsaver @CathyPe78176224 @Isabel1170 @nadiaskin1… https://t.co/JgmwnSjhtE
12451,15002148,0,RT @mbees39: @adomantholdings @musser_benson @ourkidz3 @beastsaver @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBantr @ShannonKetcher…
12452,15007250,0,@SenWarren @WellsFargo And this is why we’re switching to banking with a local credit union. #toobigtofail #toobigtocare
12453,15001402,0,RT @adomantholdings: @ourkidz3 @beastsaver @musser_benson @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBantr @ShannonKetcher2 @MaryHi…
12454,15006881,0,@adomantholdings @ourkidz3 @beastsaver @musser_benson @CathyPe78176224 @Isabel1170 @nadiaskin1 @BeyondTheBantr… https://t.co/LeHB70M8tH
